art_id,lang,nb_songs
13382,fr,38
363114,es,269
198403,es,43
1176900,en,112
82931,en,699
1083,de,102
3280,en,3106
12103,de,284
2559,en,169
146790,en,126
702,en,73
9192,en,68
104995,en,32
385,en,129
3038,en,361
75361,en,249
146350,en,69
2448081,en,2251
3830821,hi,374
817849,en,62
2996,en,901
17264,en,38
986,en,543
6043160,en,51
4097489,it,95
431,en,47
6708,es,212
64730,en,112
14391,en,43
6283,de,306
4768525,en,99
1883,en,793
1159,en,1490
1309,en,317
108324,en,133
147841,en,51
8919,en,45
134695,en,250
146080,en,91
14666,nl,178
145,en,420
80681022,fr,40
660,fr,99
243549,pt,109
8447,en,202
12552,pl,84
8997,en,210
67912,en,91
288092,en,121
102565,en,32
1577166,en,88
5423737,pt,140
3214,es,54
352176,fr,383
116883,en,112
16711,it,57
340,en,142
954,en,338
2580,en,177
13515845,pt,80
70178,en,214
430038,ru,116
1360,en,130
6169,en,183
126936,en,75
54185,pt,249
5424066,en,44
6075,en,262
2066,en,245
1349,en,176
2833,en,820
5098,en,484
7219,es,105
269973,pt,368
4337,en,226
99416,ar,114
3094,en,750
71919,de,74
6726,es,139
226,en,342
12919403,ru,125
8987,en,386
362912,en,46
3319,en,92
330512,en,161
12727,pt,131
329863,en,48
11735,en,170
110714,en,177
14577,fr,105
49561052,en,37
11193368,fr,63
450343,en,42
994019,tr,43
6263,fr,385
74100,en,86
266598,pt,119
188,en,206
81534,en,52
14950027,pt,61
598,en,186
143090,en,44
2549,en,1750
906,en,180
1575953,ja,119
406641,en,41
2834,en,78
1530943,es,107
3329261,en,43
266270,sv,68
4317603,pt,74
8921,en,64
9573,en,92
86416432,ru,51
140715,en,127
1221400,pl,34
3118,en,179
3263621,fr,43
5056,en,270
14156,en,224
271,en,70
15924,en,38
5582,en,161
7221,es,116
808664,en,76
881751,fr,51
125346,en,35
2921,en,134
13611,es,306
2425,en,163
4485080,hi,52
4241,en,96
7658,de,135
7856,en,220
7004,fr,114
1262,en,46
2848,fr,177
423066,pt,217
215430,en,84
336448,en,44
87024672,en,170
77472,it,55
131767,en,32
12177,en,122
264459,en,129
410246,en,63
1454,en,467
136849,en,66
8321,it,157
10625,en,523
9260,en,225
2130,en,197
11665341,hr,88
4372,en,48
359,en,81
14838757,ro,59
12710203,pt,89
270,en,143
16070,en,280
3298,fr,79
1633164,fr,39
3744641,en,122
1515279,hu,98
244766,pl,126
10633657,pt,70
64437,en,103
948,en,193
4324,en,131
142878,ja,131
11572,en,62
8252,en,101
119671362,es,36
270719,en,92
5685,fr,43
427680,en,38
66487,it,39
496709,en,53
331851,es,39
8693,en,252
13286961,en,48
93342,en,97
94969,en,126
4744,en,169
402171,es,94
388468,en,35
7652972,ru,93
4435837,ru,122
86688,es,69
1770,en,70
15718,en,42
10674,en,35
1184,en,155
4051519,es,50
92410,en,391
5835763,en,50
2397,en,118
86139072,en,212
143974,en,62
8993024,en,37
4204,en,53
1819,fr,36
75424,en,74
771,en,316
6719,en,56
75158,en,42
5903,en,50
8592,en,63
13685,en,121
8422636,en,61
4854506,nl,36
54309042,pt,104
393876,de,109
74585,en,86
69521,en,342
1510,en,197
1297101,en,38
5496741,en,41
1707851,pt,80
325,en,120
4509344,pl,54
4841158,en,76
1335085,es,96
13864157,en,42
1911,en,147
4216537,en,48
1021232,es,54
265647,en,61
417064,en,81
5112343,en,35
7676,en,177
13135,es,123
1687726,en,161
5823996,en,55
80747,fr,33
1244298,en,37
4652821,en,80
8123405,de,136
1338771,en,79
10987,en,139
15904,en,144
4979472,en,119
62900,en,92
16535,en,104
1059486,en,41
7318,en,42
12363878,ja,70
5607,en,32
90516,en,172
11566,en,124
1918,en,44
891,en,55
384628,en,47
13874291,en,47
14998,en,96
67254,en,107
2887,en,199
14253,en,33
450161,de,31
408455,de,81
2420,en,140
7058,en,79
4184,en,118
4677655,en,99
1386120,en,34
13432195,en,36
94191,en,38
66693262,en,45
65473,en,104
4655,en,271
193765,es,55
15984,de,56
1861,en,96
60087,en,52
146807,en,35
5521088,en,80
193,nl,103
7270,en,133
75124,de,81
190,en,142
61740,en,102
1530152,en,54
280287,en,67
193037,en,81
297983,pt,141
168549,de,72
293816,pt,38
5415988,en,41
53325902,fr,73
73517,en,89
1390470,de,66
1885,en,43
115814,en,67
7143,en,72
6007,en,31
66562,en,55
211364,fr,45
88,en,297
8808780,en,42
5151,en,87
11961551,es,32
5431,en,36
1690395,en,42
81909,fr,141
2764,en,38
270911,en,87
5603,en,46
9985838,en,52
206877,en,38
10505453,en,80
4029516,en,31
8230,en,55
1520407,fr,41
210016,en,139
296520,fr,65
79742,en,108
143731,en,63
64519042,es,80
81055882,ja,33
554792,es,55
2775,en,39
63050162,ru,33
74289,en,92
8168,en,37
3093,en,45
70752,en,40
1481474,de,71
1306,en,79
484366,en,35
8409310,tr,86
9140,en,48
329,en,148
74667,en,77
1618252,fr,37
6354464,en,57
11687,en,35
242704,pt,36
121672292,fr,65
1443471,en,154
11237527,es,56
8298,en,58
11186872,en,41
280837,en,51
101440,sv,74
8923,en,41
1424,fr,145
430946,en,37
103698,hi,39
5519756,en,58
11356612,en,31
4421772,en,41
1406,en,75
428268,en,47
7954262,en,55
563618,en,46
16011,en,46
7176,fr,58
5765,en,45
78639,en,75
93562,af,40
1314,fr,47
80083642,en,106
3789311,en,37
363397,en,39
96832,pt,45
390433,en,32
50030162,es,58
1374,es,151
3561671,en,131
5316126,pt,39
8030,en,134
614768,ja,37
99925,es,44
12694,es,53
8905530,de,56
10102172,fr,37
90574,da,60
1251,ja,58
54856202,fr,35
128945,en,61
16725,en,32
99302,ar,66
840,en,40
65838,es,64
69750,en,41
162540,fr,54
3339,en,101
7895,it,49
4231291,pl,143
7224626,en,31
78374,en,32
7129,en,42
1097887,en,52
1064,en,87
57445852,es,39
13788,en,32
403966,en,34
107581,pt,74
66093,en,57
4045579,en,37
1376681,en,46
3458,pt,106
152471,en,41
65303292,fr,41
5327935,nl,83
3031,en,31
161187,en,47
4452217,en,43
75455,en,80
77364,en,46
71867,de,58
14893207,en,64
50860262,fr,54
82035,en,36
12543,en,48
10797684,en,40
187128,en,48
9025,en,68
1598930,en,33
1200692,fr,42
62673,en,65
5409787,pt,57
12133088,en,97
9135,en,32
1432889,es,38
76736,nl,77
377628,ru,39
4466109,en,31
4813087,es,64
60765,en,41
215591,en,50
3477,en,88
393240,en,38
414744,en,42
8498624,en,39
789124,en,37
2157,en,50
1355592,en,31
193766,da,41
33,en,34
5700709,en,32
305579,en,41
360020,ja,32
13606033,de,52
16054,en,40
2956,en,35
4130953,es,48
13314,en,37
14588939,es,41
997199,en,31
4618161,en,52
5962744,en,41
394743,en,36
112679,en,37
1211687,fr,35
3438121,en,37
149292,en,38
4544667,en,33
93146292,en,48
323407,en,36
87206,ja,54
1233002,pt,41
12338,en,31
468743,pt,49
157794,tr,31
132120,en,35
159354,en,32
1806,fr,42
11226070,en,36
15998,es,41
3668401,en,34
1053812,nl,33
2351,en,41
862008,en,38
199147,en,38
143616,en,31
11088144,en,40
9063086,en,54
2420,fr,31
15246,en,32
7782982,en,37
11336928,en,37
10609,en,34
66442,en,35
4073,fr,31
1221656,en,47
6383096,en,38
16072,pt,74
617,en,5381
65205,es,84
479,en,889
808,en,1700
7204,en,1138
586,en,134
1154,en,882
7359,en,463
26,fr,112
9851,en,815
3156,en,422
74582,en,97
1017,fr,372
73897,en,45
57504,en,1817
2432,en,1182
90628,en,74
532,en,188
211312,en,150
4390053,pt,105
1036,en,2023
11971,fr,127
4385064,ar,91
10882510,ru,99
80741,en,44
5289,en,322
3701,en,125
2415341,de,143
891740,nl,498
5053940,pt,61
3035,en,184
4730,en,249
1489,en,142
14259549,ja,59
95390,en,521
115834,en,81
173600,en,39
82329,en,57
244945,es,57
5986,en,59
2523,en,147
9319,en,249
750,fr,262
188542,en,118
5039338,en,50
274393,es,131
61691,en,259
5328637,pt,43
1025847,en,44
9204,en,52
153410,en,40
5935,ja,86
1382,en,311
16805,de,270
3048,en,247
2909,en,51
72352,en,76
8067,en,204
10375188,en,105
2995,en,181
103304,tr,131
13032,en,106
68382,en,297
152,en,424
6277,en,47
6430,en,89
13553,en,81
8048,en,62
13877735,fr,35
6111,en,178
12022,en,263
65290,pt,34
483582,fr,45
251,en,144
153954,de,38
8309,en,117
74579,en,31
3902,en,40
572019,en,42
4089762,en,102
69576,en,221
69704,fi,34
86563,en,80
205,nl,274
156148,pl,184
63643,en,41
393253,en,89
1277,en,144
184490,en,86
8225742,sv,57
7411938,en,40
5203250,en,115
101901,ro,97
7699412,nl,96
48414692,th,40
651401,en,134
4322111,de,140
9612286,en,42
260100,es,125
273850,en,74
5518845,en,86
1854931,de,141
4907510,fr,140
4319,tr,97
1931811,en,117
1695,en,283
17198,en,107
174344,en,32
343097,es,58
148925,en,37
16593,de,92
5733,en,193
3421,en,109
110748,pt,87
182559,en,96
3080,en,91
4507930,de,86
5038285,pl,31
5584,en,194
5817388,pt,42
11175724,it,91
273276,en,102
296861,en,95
197012,es,60
430871,en,43
2939,en,391
617587,tr,108
180383,en,63
5660,en,292
5635,en,34
3345,en,294
317167,en,90
4400,es,168
4521574,fr,43
5905527,es,42
1282,en,90
8490,en,44
55077212,en,33
10583405,es,104
1410,es,138
98371,hi,256
9910102,pt,77
4230111,ja,162
74314,en,49
66963,en,56
69623,en,46
393,en,301
650856,it,57
8387,en,59
3929,en,128
232,pt,534
3194,fr,343
1539994,en,90
4039282,en,48
13240,en,45
1473902,fr,124
118046632,en,50
294631,en,94
4254,en,240
7643,en,66
776,en,279
160495,en,32
1194083,en,153
723,es,112
2021921,en,187
5095403,en,62
86375,en,38
16599,es,105
1059892,en,31
1191426,en,37
4993,es,133
2136631,es,35
1699729,en,77
101176,pt,74
14546,tr,85
8443,en,56
534258,it,55
1296,en,175
5234868,en,33
13885,en,69
83,en,91
4200,en,122
304572,en,44
14578,pt,79
5047,en,152
10713,en,44
245047,sv,353
2935,en,35
15138227,fr,67
166,en,661
76,en,219
4577927,en,63
14539467,es,166
725,es,222
78872,en,32
3112,en,61
1054,sv,67
235418,en,45
67202,no,44
9038,en,91
5767,en,160
8240,sv,70
4418,en,184
13932,en,91
9033,es,231
245204,en,49
480,en,222
158556,fi,109
11586053,en,50
10134442,en,33
4150642,en,33
173561587,en,162
7048799,en,49
181840,en,114
7172552,fr,57
11517,en,42
957,en,224
7000,en,46
75075,en,133
350457,en,34
250169,fi,134
1634,en,232
121584,fr,56
751,fr,71
68510,en,66
5795261,es,32
73453,en,88
10468777,en,60
57535,en,46
525307,en,79
95038,en,71
3255,en,101
90863,en,38
54188,en,246
2360,en,75
90452,en,34
10785056,en,100
3487,en,414
5620251,es,68
2281211,en,66
964,en,116
183216,pt,107
271777,en,72
429455,en,59
3529,en,173
7488552,en,36
6274598,es,44
67689,en,63
14330,en,186
108050422,en,42
2480,en,141
210642,en,66
10280,en,46
2720,en,93
11799,en,61
2252241,en,35
10953776,en,36
4204607,ar,31
54199,fr,141
70,es,183
16252,es,92
7009,en,108
76542,en,59
4512,en,149
346980,en,61
2911,en,51
14780243,pt,34
56449262,sv,34
9559828,es,68
461,en,213
582642,es,95
16099,es,39
432022,en,165
67091,fi,97
202988,de,200
115366,en,44
5084069,en,65
5976262,en,34
133,es,32
78334792,pt,31
449839,en,60
2217,en,31
157701,en,93
1238689,fr,33
1408621,en,44
373234,es,116
67082292,en,34
10438,en,144
1481097,es,35
10500,en,60
78461,en,44
390769,en,42
190270,en,36
5110990,pl,114
314749,pt,116
396180,en,322
5512835,en,51
167143,en,66
1613900,en,44
478376,es,45
7327640,es,92
9356,en,71
270499,en,38
6612,en,37
144040,en,33
64439,en,46
288314,en,35
251454,en,79
12874,en,134
4085,pt,273
449012,es,64
95149082,fr,41
7364,en,36
200858,fr,32
7329,en,35
2496,sv,50
64510,en,64
311751,en,61
214810,en,121
2700,en,209
109504,en,69
806689,en,31
354627,de,66
5324,en,146
14059569,de,58
10784486,en,34
54176,pt,42
13337035,fr,45
10190528,it,51
10219658,en,68
100905,en,58
5142764,ja,63
52115362,it,34
242192,af,94
366508,de,50
85262,en,36
112070,en,54
14903,es,50
393042,en,49
431564,en,83
5427107,en,31
103925422,en,46
13807,en,86
11464,en,74
4033308,pt,41
153982,en,116
65409,en,86
5868,en,40
553725,en,66
3165071,en,71
87397162,en,32
1073110,de,54
72035,es,105
15369751,en,56
5847730,en,38
215721,en,31
6705223,es,38
562839,en,61
117642,en,42
8463586,en,41
5443,en,50
14014,fr,39
253759,en,37
2831401,en,115
390440,en,53
6694,en,69
9589834,en,70
1306267,en,32
127080,fr,33
5791247,en,37
13544,pt,101
310264,en,59
66261042,ru,99
3560,en,79
13285,en,35
14250,en,39
647557,en,42
2349961,en,73
10935332,pt,40
6099,en,65
5417305,en,40
4029489,en,67
9480512,es,44
194406,en,33
7548,en,42
1805,en,155
6471,ro,54
10815654,en,39
1366734,en,41
4934011,pt,34
1437788,ar,64
65600342,hr,57
79641,en,38
9311238,es,33
2533,en,33
884,en,41
4072825,en,41
65759,es,44
4097761,en,37
816506,en,31
1232951,sv,33
16963,en,80
6258,en,36
93509,en,34
65007,es,36
5283366,en,46
4491419,ru,34
242538,tr,56
9988,en,92
3695,ja,68
402055,en,46
4062029,en,35
4649219,hi,61
283715,fi,48
6638730,ro,50
5356581,nl,49
85308232,nl,32
1696,en,57
7785900,ja,34
1665745,en,44
8973774,en,35
12400486,en,34
2723,en,40
134197,de,45
4589,en,38
115545,en,37
62519212,it,31
5482289,ja,63
81719632,es,31
992589,en,43
10043194,en,31
116908,en,59
13715161,en,34
9679810,en,32
9121,en,56
1242174,es,45
249258,es,33
5841,en,71
8960026,ru,37
4025508,en,32
134466,en,34
400210,en,32
7698,pt,36
801,en,43
1510486,fr,31
239774,en,31
5933859,en,35
72704,en,31
1424821,en,228
169,en,847
726,en,116
267,en,283
9618942,ru,63
972,en,803
70546,en,35
12135,es,94
1138,fr,60
8675,en,83
323311,fr,118
73546,en,85
2681,en,91
5235,en,454
7456,en,129
1606,pt,129
642,en,124
173232,en,112
4727249,en,60
202996,en,33
10620,en,1389
1878,en,858
933,en,32
8371,en,68
249599,en,162
4066217,en,49
146376,en,191
1539580,es,36
6807853,en,67
8113241,en,32
4106,es,92
10121,en,130
2961,en,431
6892,en,71
61233902,de,33
165930,en,394
2380,en,137
56660,en,40
160707,en,56
179512,pt,63
2733,en,432
732,en,370
15001,en,101
14420,en,129
12119698,fr,42
62569,en,65
131668,en,47
69170,ru,33
736,en,85
13189263,en,52
2447,en,220
112182,tr,103
392820,fr,33
14530,en,74
15626,fr,86
9769156,en,68
74297,es,93
4386,en,220
158,nl,229
1155426,ro,79
491621,es,90
69627,en,90
75494,sv,70
10605,it,120
14324,nl,369
11071418,en,32
10439,en,59
71446,en,606
3304,it,189
142946,en,84
1644275,pt,270
3077,en,91
3562,en,77
3564,en,84
1006153,de,40
7285,fr,469
7249394,en,106
398004,en,65
4957657,en,56
74337,en,74
472089,de,602
74408,en,98
405736,hi,119
6780317,en,54
13658,en,210
2672,en,175
2920,en,82
15063429,fr,52
3077,de,92
7984686,en,33
211213,en,124
276,en,199
1063,fr,173
411803,en,101
200190,pt,361
215643,es,236
164818,en,53
10417044,en,32
8311,en,76
4509095,ru,106
152095,en,153
36,en,97
12504904,en,115
12800,en,214
363378,en,90
7390,en,158
2429,en,113
7300,en,57
69601,en,74
4322555,ru,33
8237,en,259
12836,en,117
64742,en,131
74840,en,47
457,fr,189
394646,en,43
56149,en,112
16107,es,159
4596930,pt,127
1307319,en,51
4005,en,146
5432,en,238
244,en,34
3332,en,79
5904166,pl,60
13953615,pt,69
3406,en,216
384643,en,40
12073184,en,67
10267328,en,45
2093,en,46
2382,en,273
4863712,en,45
57508,en,88
3244121,en,38
389739,en,66
4104899,en,56
7010,en,123
76802,it,35
983,en,223
13169,en,92
75668,en,64
5740,en,136
2643531,fr,204
9676916,ja,68
78040,en,55
1575905,de,114
7714,en,85
6365,en,348
4661,en,82
5089,en,83
4805,en,47
4044,en,51
9838,en,122
291076,ru,101
389681,en,46
256572,en,224
1651095,fr,97
1127,fr,162
1633,fr,122
100265,en,163
8052,de,31
422,en,79
1154631,en,32
4751,de,67
265841,en,36
70744,en,235
5254940,de,293
423190,nl,115
1114639,de,172
427303,es,145
5675,en,55
11848481,en,39
134002,en,49
12919733,en,66
3825,en,84
6078558,en,48
64820,pt,278
5497951,en,101
12657755,en,191
623991,en,35
398498,en,89
8607,en,53
15849,pt,40
3680,en,129
9243,en,135
180036,de,46
2404,en,134
380256,en,43
3649311,de,81
10305,en,81
134464,en,170
5105243,en,112
169712,en,32
9905738,en,43
400,en,57
486301,en,67
2144511,en,146
3224,en,105
1267279,en,41
470404,en,54
110808,en,33
97881,en,43
4312707,en,103
101520,en,36
4355,en,159
9928732,en,82
324922,en,61
11837,en,140
11575,en,60
7836264,en,31
49197872,pt,59
15516,en,70
7870,en,75
2745,en,223
12564052,fr,89
152369,fr,191
114225,en,31
1648,en,54
8274374,en,105
8750,es,273
252,fr,53
439407,en,32
5898689,en,106
17258,fr,37
5566,en,109
3104,en,78
81681,fi,86
10677,en,51
15972,en,88
16617,tr,230
6857873,ar,34
6735039,es,91
308440,fr,32
3615711,nl,40
9280404,hu,53
1265248,pt,69
4098621,es,49
284922,en,62
15928,en,121
11573699,en,39
310101,es,41
1473793,pt,40
1273198,es,60
140977,en,40
10666,en,103
616769,en,54
194270,en,36
1116771,en,42
61656,en,86
270831,en,62
2675741,en,44
283005,en,71
52417942,en,46
1441,en,281
100769,pt,45
1145,en,68
290857,en,33
1718831,en,31
5125,en,41
130294392,ru,34
15529,en,40
4794264,en,85
64752,en,144
143136,en,38
8090229,pl,108
8945638,es,76
1810,ja,50
56913,en,45
4654,en,106
132984,en,49
2974,en,158
4567,de,96
389999,en,83
380473,es,36
16730,en,87
12329538,en,50
13641829,en,65
11276776,en,40
393022,en,95
78489662,ja,36
525728,en,38
1076141,fr,31
87075,en,298
77512,en,109
11292,en,54
5684449,ja,68
3531,en,98
467549,en,63
5563675,en,50
97234,es,38
266506,en,35
512,en,205
272825,fi,45
389945,en,39
350042,es,42
4542250,pt,84
1069367,en,35
1272480,en,90
4046251,en,46
7099473,en,46
123033132,fr,36
13887449,de,86
190946,en,35
194266,en,58
1145367,en,32
9764024,es,51
122882,en,59
6321,en,75
170672,en,101
96349,tr,72
8004,ja,59
4516100,en,31
158681,en,78
5751,en,49
4685,pl,103
1007881,en,34
13564,en,56
5157545,fr,44
6209854,ja,45
4719704,pt,71
550747,pt,55
13464001,en,46
455796,fr,155
5474933,en,50
2372,en,90
11475,en,127
100284,pt,37
71300,pt,49
211296,en,54
2835,en,59
5542343,fr,136
433987,en,43
57542,en,52
72041,en,59
70503552,en,56
1630069,en,59
1297,en,113
70046,en,40
284903,en,80
1293579,es,51
5588946,en,38
1530242,nl,44
3736351,en,63
80786,sv,34
211317,en,119
5785,en,71
15832,fr,70
13152245,fr,75
80381,en,89
513721,it,57
7380438,en,107
131905,en,34
5587929,en,60
13956,en,37
277449,en,46
1424602,es,151
162494,fr,31
2799961,es,33
146326,en,67
463531,en,60
11084724,en,53
1501,fr,104
997154,ar,35
9220788,en,40
78843,en,89
3638,pl,57
5552795,es,79
7444722,ar,34
2598741,en,62
7537078,en,68
380068,en,34
149162,en,43
288368,en,45
432056,sv,40
1403694,en,75
13500653,en,47
537729,it,39
524888,en,57
75267,en,43
5378,en,76
11138642,en,48
81124,en,51
1900,en,76
114797,tr,45
483061,en,59
543938,en,51
49921622,en,46
1035406,en,32
3676711,en,40
148189,en,32
1408,en,54
2560961,fr,61
8002084,ja,59
8744868,es,37
7775,fr,46
133116,en,73
6098976,en,32
15432,en,39
80901,it,44
12547,en,38
146383,en,34
87308752,en,39
13428127,de,32
496076,pt,51
8121,en,44
161372,en,69
10774854,en,34
167118,en,60
4422,en,50
301,en,42
7995536,fr,61
7576432,en,53
9652812,en,53
7382,en,48
1054,en,43
7981,en,72
299513,en,35
4106348,en,56
6893,en,34
6392,en,33
203129,en,32
61695,en,36
1340527,en,31
1362947,pl,37
93230,en,54
2332651,en,35
5253330,en,31
1214770,en,36
10673381,en,42
372741,en,39
4110879,ro,40
201466,en,37
2619,en,163
8425170,en,49
3353,en,185
73930,en,51
167095,en,333
73486,en,223
166638,en,120
5885,en,536
412234,en,121
632,en,287
2191,en,499
2,en,270
3925,fr,355
243606,en,220
278021,en,75
1785,en,3847
7345,fr,181
67781,es,209
1751,fr,45
2831,en,246
8086,en,174
288,en,170
3589,fr,123
4243,en,40
70075,hi,495
3493,en,229
320265,en,1103
1610,en,295
108315,en,43
7508018,en,44
390200,en,98
10183,en,105
6828755,en,67
8544,en,39
175345,en,59
1529,fr,182
110550,de,556
96588,tr,97
7487,en,84
936,en,289
61676,en,839
13576,pt,84
16098,tr,102
195,nl,92
62884,en,71
7061,en,48
114951,ar,417
211118,ja,392
10438230,de,115
166632,en,132
123544,en,48
935,en,99
125436,en,139
10844726,en,123
1060,en,158
3155,it,244
4,en,383
71813,es,458
3968841,de,64
145493,en,40
391237,en,47
6441,es,144
390124,en,129
9491,it,187
9492,es,43
998042,en,58
1865,en,312
10940,en,158
849,en,448
80838,fr,107
215358,en,74
8695600,en,43
12334,en,122
71866,en,57
4951784,en,37
95491,af,90
122069,en,134
15103965,en,49
160989,en,100
14889,en,64
11152580,en,46
52,en,478
7153,sv,48
91644,en,165
15551,pt,74
73663,es,156
10614,en,40
5905,de,256
7,en,258
1322,en,59
13130577,en,86
390251,es,215
147762,en,222
12839863,de,74
2898911,en,37
7188840,en,86
4576,en,412
14974,en,203
1013151,en,114
250495,fr,57
80927,en,90
12826,en,172
6174,en,480
8512,en,300
196776,en,136
162070292,fr,44
11387412,ro,100
9134324,fr,94
5335,en,230
126139,tr,123
251064,en,104
6329070,fr,50
6085,en,63
114930,ar,96
1060012,en,33
525457,en,52
113,en,130
1757,en,140
668566,en,91
1685436,en,83
7983,fr,130
4448630,fr,108
1887,en,139
8763,it,177
1592,en,79
2334,en,49
13649,en,71
15679,en,31
16254,en,104
155723,en,174
185486,es,104
1631,en,110
5118,en,49
126887,en,228
4678,fr,59
74573,en,112
101125,en,47
2908,en,56
8202,en,102
5887,ja,87
193251,de,118
5489139,en,40
13316469,en,37
7855,en,249
1230,en,134
52375982,fr,37
1581,en,330
961592,en,130
7068771,pt,114
133197,fr,62
4359,ja,201
15631,en,83
8465,en,191
294538,en,106
10615109,fr,70
14291017,en,65
853,fr,156
9164,en,93
285870,en,48
6065,en,178
54998,en,294
851,en,32
123,en,140
4914,en,58
5688,en,34
2777,en,39
59294822,en,40
469292,it,113
714,en,49
104154,fr,68
4732518,pt,98
72904,en,49
10189,en,133
2644,en,42
85244,en,59
7445,en,246
8328,de,111
1793,en,70
149793,en,208
5408,en,45
172,en,166
98753,tr,195
4970,en,150
355699,es,80
1001,es,35
183051,pt,166
242950,pt,34
2133,en,73
125204,en,93
4407,ja,183
16241,en,202
8856,es,164
4472258,en,91
70713,en,70
4867043,de,92
75473,en,45
1571017,en,55
16268,fi,60
96788,en,48
15603,en,158
171,en,117
75147,de,195
5454687,pt,67
414701,es,34
260704,en,45
241440,en,84
12603777,en,67
16846,en,104
105047672,es,77
12916,es,75
402403,en,81
15559,es,89
1384338,en,263
5046216,pl,62
10816,en,122
317422,en,40
478241,en,31
75530,en,129
55685,en,201
59515,en,37
149930,en,74
13922,en,50
160829,en,62
16506,en,72
6115,en,63
115541,es,115
13156,de,68
72034,pt,154
134246,pl,31
9927150,en,64
455177,fr,36
2649,en,44
142759,en,100
981726,en,62
5796,en,209
167362,de,128
2138,en,139
1273498,pt,45
1275,en,44
16685,it,166
8488,en,31
5390118,pl,59
404525,en,55
4888349,en,56
6204,en,39
3655,en,173
12269046,en,31
